Date,Open (BTC),High (BTC),Low (BTC),Close (BTC),Volume (BTC),Open (USDT),High (USDT),Low (USDT),Close (USDT),Volume (USDT)
2019-02-16 00:00:00+00:00,3615.270263671875,3652.84130859375,3615.270263671875,3629.78759765625,5934744052,1.0020519495010376,1.0073219537734985,0.998947024345398,1.0032639503479004,4506743621
2019-02-17 00:00:00+00:00,3633.359375,3680.537353515625,3619.18212890625,3673.836181640625,7039512503,1.0044779777526855,1.0063879489898682,0.9925130009651184,1.0009560585021973,5746888553
2019-02-18 00:00:00+00:00,3671.369873046875,3936.6650390625,3669.982421875,3915.71435546875,9908216640,1.0016119480133057,1.0144380331039429,0.9964810013771057,1.0054529905319214,9082574152
2019-02-19 00:00:00+00:00,3911.66162109375,4010.87939453125,3908.153076171875,3947.094482421875,9933626655,1.004315972328186,1.0120929479599,1.0024199485778809,1.0076160430908203,9304885086
2019-02-20 00:00:00+00:00,3946.68505859375,4000.486328125,3926.246826171875,3999.820556640625,8693373948,1.0089069604873657,1.0135279893875122,1.0025039911270142,1.0069780349731445,8091720630
2019-02-21 00:00:00+00:00,4000.2568359375,4010.009521484375,3940.108154296875,3954.1181640625,7775128102,1.0072230100631714,1.0117019414901733,1.002519965171814,1.0044180154800415,6765318432
2019-02-22 00:00:00+00:00,3952.406494140625,4006.538330078125,3950.81640625,4005.526611328125,7826525254,1.0035779476165771,1.0097349882125854,1.0000100135803223,1.0085400342941284,6931449681
2019-02-23 00:00:00+00:00,3998.916259765625,4166.2861328125,3968.726806640625,4142.52685546875,8922258316,1.0105609893798828,1.0109399557113647,1.0003410577774048,1.0085289478302002,8122320488
2019-02-24 00:00:00+00:00,4145.4580078125,4210.6416015625,3793.708984375,3810.427490234375,10794227451,1.0087519884109497,1.0491160154342651,1.002619981765747,1.012045979499817,11405442806
2019-02-25 00:00:00+00:00,3807.00244140625,3913.707275390625,3807.00244140625,3882.6962890625,9318796067,1.0123250484466553,1.0221179723739624,1.0064209699630737,1.0150519609451294,9138604588
2019-02-26 00:00:00+00:00,3878.697265625,3891.578857421875,3837.986328125,3854.35791015625,7931218996,1.0129749774932861,1.0205140113830566,1.0077860355377197,1.0108469724655151,7159288173
2019-02-27 00:00:00+00:00,3857.479736328125,3888.802490234375,3787.058837890625,3851.04736328125,8301309684,1.012706995010376,1.0220049619674683,1.005892038345337,1.0090450048446655,7569906987
2019-02-28 00:00:00+00:00,3848.261962890625,3906.058349609375,3845.8212890625,3854.785400390625,8399767798,1.0080150365829468,1.0193829536437988,1.0053969621658325,1.0100669860839844,7911756336
2019-03-01 00:00:00+00:00,3853.757080078125,3907.79541015625,3851.6923828125,3859.583740234375,7661247975,1.0097860097885132,1.0163910388946533,1.0057849884033203,1.0068680047988892,6628411253
2019-03-02 00:00:00+00:00,3855.318115234375,3874.607421875,3832.1279296875,3864.4150390625,7578786076,1.0066620111465454,1.0143619775772095,1.0056560039520264,1.011415958404541,6623334103
2019-03-03 00:00:00+00:00,3862.26611328125,3875.483642578125,3836.90576171875,3847.17578125,7253558152,1.0083309412002563,1.014543056488037,1.0068550109863281,1.0102200508117676,6148316202
2019-03-04 00:00:00+00:00,3845.091552734375,3867.3818359375,3733.749755859375,3761.55712890625,9029175788,1.0086029767990112,1.0170429944992065,1.0073189735412598,1.0116169452667236,8129567032
2019-03-05 00:00:00+00:00,3759.83251953125,3903.916748046875,3745.18310546875,3896.375,10174126415,1.0107929706573486,1.0137560367584229,1.0047940015792847,1.011154055595398,9791470887
2019-03-06 00:00:00+00:00,3897.0810546875,3919.510498046875,3871.460693359375,3903.942626953125,9175291529,1.011154055595398,1.017164945602417,1.0072259902954102,1.0105830430984497,8754632122
2019-03-07 00:00:00+00:00,3903.384765625,3939.373291015625,3894.113037109375,3911.484375,9584165519,1.0096629858016968,1.0165590047836304,1.0072699785232544,1.0084749460220337,8964016754
2019-03-08 00:00:00+00:00,3913.225830078125,3950.43212890625,3875.228515625,3901.131591796875,10638638944,1.0085660219192505,1.0163370370864868,1.0047210454940796,1.009524941444397,9170949582
2019-03-09 00:00:00+00:00,3894.552490234375,3987.23779296875,3892.390380859375,3963.313720703125,10796103518,1.0103750228881836,1.0121229887008667,1.0051480531692505,1.0059759616851807,9012563866
2019-03-10 00:00:00+00:00,3966.17431640625,3966.17431640625,3924.381103515625,3951.599853515625,9713267607,1.0087159872055054,1.0114909410476685,1.0047999620437622,1.008821964263916,7993146408
2019-03-11 00:00:00+00:00,3953.740234375,3966.384765625,3889.239013671875,3905.227294921875,10125901903,1.0086350440979004,1.0131449699401855,1.0061310529708862,1.0087800025939941,8754662156
2019-03-12 00:00:00+00:00,3903.75830078125,3926.88916015625,3863.55908203125,3909.15625,9809887079,1.008255958557129,1.0127700567245483,1.0018210411071777,1.0065979957580566,8193056943
2019-03-13 00:00:00+00:00,3913.04736328125,3926.59765625,3891.904296875,3906.71728515625,9469184841,1.007398009300232,1.0162880420684814,1.005952000617981,1.0100829601287842,7861726433
2019-03-14 00:00:00+00:00,3905.576904296875,3946.50439453125,3901.296875,3924.369140625,10480789570,1.0103169679641724,1.016577959060669,1.0068880319595337,1.0107070207595825,8089597848
2019-03-15 00:00:00+00:00,3926.663330078125,3968.54296875,3914.015380859375,3960.9111328125,9394210605,1.0104340314865112,1.012645959854126,1.0061390399932861,1.0098010301589966,8024364516
2019-03-16 00:00:00+00:00,3963.900146484375,4077.036376953125,3961.657470703125,4048.725830078125,9856166973,1.0099270343780518,1.0152519941329956,1.0033609867095947,1.0109610557556152,9333467997
2019-03-17 00:00:00+00:00,4047.719482421875,4054.1220703125,4006.4111328125,4025.22900390625,8221625400,1.0106730461120605,1.0152159929275513,1.0086079835891724,1.0092179775238037,7070867589
2019-03-18 00:00:00+00:00,4029.968505859375,4071.556640625,4009.1171875,4032.50732421875,9646954186,1.0104739665985107,1.014227032661438,1.006531000137329,1.0109469890594482,8604028178
2019-03-19 00:00:00+00:00,4032.69189453125,4082.216064453125,4023.8125,4071.190185546875,9344919956,1.0113569498062134,1.018779993057251,1.0100040435791016,1.014009952545166,8243478388
2019-03-20 00:00:00+00:00,4070.7939453125,4089.4619140625,4031.11083984375,4087.476318359375,10175916388,1.0151469707489014,1.0159050226211548,1.0054980516433716,1.0105570554733276,9474331302
2019-03-21 00:00:00+00:00,4083.953857421875,4097.35986328125,4005.1513671875,4029.326904296875,10831212662,1.010841965675354,1.0167640447616577,1.0093330144882202,1.0117360353469849,10022422933
2019-03-22 00:00:00+00:00,4028.5146484375,4053.90673828125,4021.54248046875,4023.96826171875,9252935969,1.0117100477218628,1.0142979621887207,1.0072619915008545,1.0076220035552979,8043069056
2019-03-23 00:00:00+00:00,4022.71337890625,4049.882568359375,4015.964599609375,4035.826416015625,9578850549,1.0081249475479126,1.0126310586929321,1.0052030086517334,1.0073519945144653,8252465265
2019-03-24 00:00:00+00:00,4035.16357421875,4040.69970703125,4006.19287109375,4022.168212890625,9144851065,1.0079710483551025,1.0102369785308838,1.0043280124664307,1.0056380033493042,7789146127
2019-03-25 00:00:00+00:00,4024.11279296875,4038.8408203125,3934.03125,3963.070556640625,10359818883,1.007153034210205,1.0119099617004395,0.9980300068855286,1.0075520277023315,9042276853
2019-03-26 00:00:00+00:00,3969.228759765625,3985.080810546875,3944.753173828125,3985.080810546875,10707678815,1.0062769651412964,1.0103390216827393,1.0037239789962769,1.0103390216827393,9075098633
2019-03-27 00:00:00+00:00,3984.244873046875,4087.066162109375,3977.810546875,4087.066162109375,10897131934,1.0107189416885376,1.0156229734420776,1.0083420276641846,1.0122530460357666,10893307729
2019-03-28 00:00:00+00:00,4087.58447265625,4094.902099609375,4040.266357421875,4069.107177734375,9353915899,1.0123449563980103,1.0180209875106812,1.0032769441604614,1.0108519792556763,8064353737
2019-03-29 00:00:00+00:00,4068.2998046875,4113.5009765625,4034.09716796875,4098.37451171875,10918665557,1.0108109712600708,1.0116380453109741,0.9951900243759155,0.9984959959983826,9802241562
2019-03-30 00:00:00+00:00,4092.13623046875,4296.806640625,4053.90966796875,4106.66015625,9732688060,0.9973959922790527,1.0534210205078125,0.9932540059089661,1.0003490447998047,9083798415
2019-03-31 00:00:00+00:00,4105.4560546875,4113.0234375,4094.100830078125,4105.404296875,9045122443,1.000288963317871,1.0039910078048706,0.9980000257492065,1.0005589723587036,8108743211
2019-04-01 00:00:00+00:00,4105.3623046875,4164.953125,4096.9013671875,4158.18310546875,10157794171,1.0005730390548706,1.0064259767532349,0.9977449774742126,1.003026008605957,9569263475
2019-04-02 00:00:00+00:00,4156.91943359375,4905.95458984375,4155.31689453125,4879.8779296875,21315047816,1.00334894657135,1.0344159603118896,0.9922720193862915,1.008167028427124,21843762437
2019-04-03 00:00:00+00:00,4879.9580078125,5307.00341796875,4876.62109375,4973.02197265625,22899891582,1.0077660083770752,1.0382059812545776,1.000985026359558,1.0075019598007202,26557549335
2019-04-04 00:00:00+00:00,4971.3076171875,5063.15966796875,4836.7939453125,4922.798828125,18251810240,1.0071120262145996,1.0130629539489746,1.0005249977111816,1.0054210424423218,19847220123
2019-04-05 00:00:00+00:00,4922.80615234375,5053.509765625,4919.49169921875,5036.68115234375,16837325387,1.004662036895752,1.0108120441436768,0.9996349811553955,1.0070099830627441,16216708300
2019-04-06 00:00:00+00:00,5036.79296875,5205.82177734375,4992.22216796875,5059.8173828125,16929795194,1.0072040557861328,1.014983057975769,0.9979950189590454,1.0036629438400269,16693450474
2019-04-07 00:00:00+00:00,5062.7939453125,5235.1865234375,5050.412109375,5198.89697265625,16655416140,1.0032860040664673,1.0117870569229126,1.000391960144043,1.004601001739502,16782653244
2019-04-08 00:00:00+00:00,5199.83544921875,5318.83642578125,5148.2119140625,5289.77099609375,17154113634,1.0049159526824951,1.019279956817627,0.9997689723968506,1.0089830160140991,17972924418
2019-04-09 00:00:00+00:00,5289.91796875,5289.91796875,5167.4189453125,5204.95849609375,14722104361,1.0087759494781494,1.0172580480575562,1.0059640407562256,1.0078530311584473,14315304509
2019-04-10 00:00:00+00:00,5204.10546875,5421.6513671875,5193.38232421875,5324.5517578125,15504590933,1.0079690217971802,1.0227349996566772,0.9999549984931946,1.0037620067596436,15995091262
2019-04-11 00:00:00+00:00,5325.08154296875,5354.2255859375,5017.29638671875,5064.48779296875,16555616019,1.0036059617996216,1.018941044807434,1.001734972000122,1.0056090354919434,17391967979
2019-04-12 00:00:00+00:00,5061.20068359375,5103.2744140625,4955.8525390625,5089.5390625,13675206312,1.0054620504379272,1.0128229856491089,1.0025999546051025,1.007194995880127,13546700426
2019-04-13 00:00:00+00:00,5088.85009765625,5127.1220703125,5061.58935546875,5096.58642578125,10823289598,1.0069739818572998,1.0118889808654785,1.0045729875564575,1.0067390203475952,10655745799
2019-04-14 00:00:00+00:00,5095.7587890625,5184.01611328125,5053.568359375,5167.72216796875,10391952498,1.0065449476242065,1.0088200569152832,1.0026229619979858,1.005378007888794,9870255987
2019-04-15 00:00:00+00:00,5167.32177734375,5196.60693359375,5024.0693359375,5067.1083984375,12290155061,1.005107045173645,1.0151389837265015,0.9989050030708313,1.0012099742889404,12810459909
2019-04-16 00:00:00+00:00,5066.57763671875,5238.9453125,5055.19482421875,5235.5595703125,11618660197,1.0015350580215454,1.0126639604568481,0.9972630143165588,1.0105220079421997,10983003413
2019-04-17 00:00:00+00:00,5236.13525390625,5274.275390625,5219.20556640625,5251.93798828125,12438480677,1.0110729932785034,1.0140899419784546,1.0049660205841064,1.0063070058822632,11369931706
2019-04-18 00:00:00+00:00,5251.48046875,5319.986328125,5250.5068359375,5298.3857421875,13256489918,1.0061570405960083,1.0080889463424683,1.0024960041046143,1.0049949884414673,12499290660
2019-04-19 00:00:00+00:00,5298.154296875,5336.68017578125,5233.3349609375,5303.8125,13780238655,1.0049699544906616,1.0104509592056274,1.002228021621704,1.005918025970459,12376436010
2019-04-20 00:00:00+00:00,5304.16064453125,5358.49072265625,5295.8779296875,5337.88623046875,13169647522,1.0059770345687866,1.0075780153274536,1.0012810230255127,1.0052030086517334,11106675016
2019-04-21 00:00:00+00:00,5335.87890625,5359.9248046875,5257.33935546875,5314.53125,13731844223,1.0054700374603271,1.0138909816741943,1.0044219493865967,1.0066570043563843,12526292374
2019-04-22 00:00:00+00:00,5312.49462890625,5422.6875,5280.27685546875,5399.365234375,14601631648,1.0068310499191284,1.0111470222473145,1.0041769742965698,1.0060889720916748,12392918470
2019-04-23 00:00:00+00:00,5399.36572265625,5633.80224609375,5389.40869140625,5572.3623046875,15867308108,1.0063539743423462,1.0108200311660767,0.9974610209465027,1.0083229541778564,13668552021
2019-04-24 00:00:00+00:00,5571.50830078125,5642.04443359375,5418.26318359375,5464.86669921875,17048033399,1.0087909698486328,1.0189290046691895,1.00490403175354,1.0055639743804932,15689022306
2019-04-25 00:00:00+00:00,5466.5244140625,5542.23828125,5181.3388671875,5210.515625,15330283408,1.005537986755371,1.0193829536437988,0.9852550029754639,0.9928079843521118,13786916955
2019-04-26 00:00:00+00:00,5210.3046875,5383.63427734375,5177.36865234375,5279.34814453125,16812108040,0.9942020177841187,0.9965699911117554,0.9742059707641602,0.9911029934883118,15229200868
2019-04-27 00:00:00+00:00,5279.47119140625,5310.75,5233.6357421875,5268.291015625,13111274675,0.991366982460022,0.9972900152206421,0.9892330169677734,0.9947509765625,10698521526
2019-04-28 00:00:00+00:00,5271.74658203125,5326.23193359375,5255.68359375,5285.13916015625,12819992056,0.9946569800376892,1.000095009803772,0.9922940135002136,0.9938730001449585,10548623452
2019-04-29 00:00:00+00:00,5284.8583984375,5311.27490234375,5216.48779296875,5247.3525390625,13735490672,0.9939069747924805,1.0029100179672241,0.9930030107498169,1.0003700256347656,12221464798
2019-04-30 00:00:00+00:00,5247.72607421875,5363.25732421875,5224.18994140625,5350.7265625,13878964574,1.0005090236663818,1.0081909894943237,0.9980570077896118,1.0060490369796753,12702033347
2019-05-01 00:00:00+00:00,5350.91455078125,5418.00390625,5347.64599609375,5402.697265625,13679528236,1.0061739683151245,1.0098329782485962,1.0004960298538208,1.002150058746338,11389167590
2019-05-02 00:00:00+00:00,5402.4228515625,5522.2626953125,5394.21728515625,5505.28369140625,14644460907,1.002020001411438,1.006113052368164,0.9985700249671936,1.00114905834198,12403603820
2019-05-03 00:00:00+00:00,5505.55224609375,5865.8818359375,5490.20166015625,5768.28955078125,18720780006,1.0012530088424683,1.0138870477676392,0.9971010088920593,1.001222014427185,16697196560
2019-05-04 00:00:00+00:00,5769.20263671875,5886.8935546875,5645.46923828125,5831.16748046875,17567780766,1.001276969909668,1.0124739408493042,0.9981549978256226,1.0004780292510986,15580791271
2019-05-05 00:00:00+00:00,5831.068359375,5833.86279296875,5708.03515625,5795.70849609375,14808830723,1.0007989406585693,1.0049669742584229,0.9945949912071228,1.0022759437561035,12450308259
2019-05-06 00:00:00+00:00,5791.693359375,5802.95751953125,5653.6875,5746.80712890625,15737171804,1.001939058303833,1.0062669515609741,0.9956430196762085,0.9995459914207458,14133150896
2019-05-07 00:00:00+00:00,5745.59912109375,5988.17822265625,5741.39599609375,5829.50146484375,18026409033,0.9995579719543457,1.0102460384368896,0.9940400123596191,0.9980149865150452,16055442570
2019-05-08 00:00:00+00:00,5849.4814453125,5989.98095703125,5794.7158203125,5982.45751953125,15320605300,0.9980430006980896,1.0079469680786133,0.993183970451355,1.0013740062713623,12724666198
2019-05-09 00:00:00+00:00,5982.31640625,6183.0390625,5982.31640625,6174.52880859375,16784645411,1.0012680292129517,1.0036410093307495,0.9965540170669556,0.9992809891700745,13582927983
2019-05-10 00:00:00+00:00,6175.82275390625,6434.61767578125,6161.51904296875,6378.84912109375,19419875368,0.9989590048789978,1.0061709880828857,0.9910359978675842,1.0011019706726074,16345518855
2019-05-11 00:00:00+00:00,6379.6669921875,7333.0029296875,6375.69873046875,7204.771484375,28867562329,1.000797986984253,1.0138369798660278,0.996982991695404,1.0007590055465698,26823706394
2019-05-12 00:00:00+00:00,7203.50732421875,7503.8720703125,6815.77099609375,6972.37158203125,27773333680,1.0024420022964478,1.0146520137786865,0.9948440194129944,0.9956340193748474,26115401657
2019-05-13 00:00:00+00:00,6971.17822265625,8047.4130859375,6898.2822265625,7814.9150390625,28677672181,0.9956250190734863,1.014760971069336,0.9906479716300964,1.0051089525222778,24593762690
2019-05-14 00:00:00+00:00,7807.88427734375,8268.712890625,7696.39111328125,7994.416015625,32031452227,1.003667950630188,1.0113379955291748,0.9933940172195435,1.0000009536743164,31171158466
2019-05-15 00:00:00+00:00,7989.37451171875,8216.423828125,7899.10693359375,8205.16796875,28344112920,1.0000100135803223,1.0082180500030518,0.9961580038070679,1.002776026725769,27509475185
2019-05-16 00:00:00+00:00,8194.5009765625,8320.82421875,7729.6083984375,7884.9091796875,33167197581,1.0018320083618164,1.0145930051803589,0.9915310144424438,0.9990400075912476,34137196163
2019-05-17 00:00:00+00:00,7886.92578125,7929.1455078125,7038.12451171875,7343.8955078125,30066644905,0.9998019933700562,1.015159010887146,0.976610004901886,0.9967730045318604,32783960324
2019-05-18 00:00:00+00:00,7341.66455078125,7447.27197265625,7251.50439453125,7271.2080078125,21354286562,0.9933930039405823,1.0085949897766113,0.9928810000419617,0.9966400265693665,21555335780
2019-05-19 00:00:00+00:00,7267.962890625,8261.94140625,7267.962890625,8197.689453125,25902422040,0.99726802110672,1.0169830322265625,0.9932129979133606,1.0106099843978882,26838449167
2019-05-20 00:00:00+00:00,8196.923828125,8200.9677734375,7678.78173828125,7978.30908203125,23843404340,1.0108660459518433,1.0207279920578003,0.9957860112190247,1.0038479566574097,23800323103
2019-05-21 00:00:00+00:00,7977.96923828125,8062.16796875,7843.33984375,7963.32763671875,25127245056,1.0039089918136597,1.0095720291137695,0.9999319911003113,1.0054969787597656,21591636939
2019-05-22 00:00:00+00:00,7956.2919921875,7997.6123046875,7615.9873046875,7680.06640625,24719473175,1.0058740377426147,1.0112810134887695,0.9946820139884949,1.001399040222168,21111582275
2019-05-23 00:00:00+00:00,7677.26904296875,7943.79150390625,7533.19677734375,7881.8466796875,24457107820,1.001533031463623,1.0063270330429077,0.9951990246772766,1.0044280290603638,21455730501
2019-05-24 00:00:00+00:00,7881.6953125,8140.7197265625,7824.44873046875,7987.37158203125,25919126991,1.0043619871139526,1.0110210180282593,1.001384973526001,1.0030039548873901,23073515294
2019-05-25 00:00:00+00:00,7991.88525390625,8117.92578125,7965.97607421875,8052.5439453125,22256813107,1.0034610033035278,1.0089290142059326,1.0019960403442383,1.003458023071289,18881328532
2019-05-26 00:00:00+00:00,8055.2060546875,8687.5205078125,7924.67041015625,8673.2158203125,26677970091,1.003240942955017,1.0171469449996948,0.9952179789543152,1.0098580121994019,21971964413
2019-05-27 00:00:00+00:00,8674.072265625,8907.1748046875,8668.705078125,8805.7783203125,27949839564,1.0112730264663696,1.030329942703247,1.0010080337524414,1.0049450397491455,27213312566
2019-05-28 00:00:00+00:00,8802.7578125,8807.0166015625,8634.7216796875,8719.9619140625,24226919267,1.0077990293502808,1.0094009637832642,0.9981499910354614,1.0000100135803223,24888400606
2019-05-29 00:00:00+00:00,8718.591796875,8755.8525390625,8482.728515625,8659.4873046875,23473479966,1.0004889965057373,1.0055060386657715,0.9974009990692139,1.0012849569320679,23307763254
2019-05-30 00:00:00+00:00,8661.7607421875,9008.314453125,8221.2734375,8319.47265625,29246528551,1.001520037651062,1.0240709781646729,0.9949089884757996,1.0019710063934326,31068176490
